Timestamp,Lane ID,Vehicle Count,Avg Speed,Load (%),Incident,Weather,Signal Status,Priority Flow,Congestion Level
2025-06-05T23:00:00,Location_Intersection_1_Lane_1,71,10,61.12,FALSE,Clear,Red,FALSE,High
2025-06-05T23:00:00,Location_Intersection_1_Lane_2,79,10,71.93,FALSE,Clear,Red,FALSE,High
2025-06-05T23:00:00,Location_Intersection_2_Lane_1,101,10,87.26,FALSE,Clear,Red,FALSE,High
2025-06-05T23:00:00,Location_Intersection_2_Lane_2,56,10,47.07,FALSE,Clear,Red,FALSE,High
2025-06-05T23:00:00,Location_Intersection_3_Lane_1,82,44.01,54.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:00:00,Location_Intersection_3_Lane_2,59,43.38,39.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:05:00,Location_Intersection_1_Lane_1,73,36.22,48.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:05:00,Location_Intersection_1_Lane_2,87,40.84,58,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:05:00,Location_Intersection_2_Lane_1,50,51.82,33.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:05:00,Location_Intersection_2_Lane_2,64,47.87,42.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:05:00,Location_Intersection_3_Lane_1,61,45.64,40.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:05:00,Location_Intersection_3_Lane_2,102,35.98,68,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:10:00,Location_Intersection_1_Lane_1,61,50,33.89,FALSE,Clear,Green,TRUE,Low
2025-06-05T23:10:00,Location_Intersection_1_Lane_2,51,49.63,34,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:10:00,Location_Intersection_2_Lane_1,63,49.09,42,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:10:00,Location_Intersection_2_Lane_2,86,47.58,57.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:10:00,Location_Intersection_3_Lane_1,53,49.81,35.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:10:00,Location_Intersection_3_Lane_2,87,43.53,58,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:15:00,Location_Intersection_1_Lane_1,80,29.66,53.33,FALSE,Foggy,Green,FALSE,Low
2025-06-05T23:15:00,Location_Intersection_1_Lane_2,62,34.03,41.33,FALSE,Foggy,Green,FALSE,Low
2025-06-05T23:15:00,Location_Intersection_2_Lane_1,50,24.1,33.33,FALSE,Foggy,Green,FALSE,Medium
2025-06-05T23:15:00,Location_Intersection_2_Lane_2,61,35.65,40.67,FALSE,Foggy,Green,FALSE,Low
2025-06-05T23:15:00,Location_Intersection_3_Lane_1,55,26.94,36.67,FALSE,Foggy,Green,FALSE,Low
2025-06-05T23:15:00,Location_Intersection_3_Lane_2,59,10,47.99,FALSE,Foggy,Red,FALSE,High
2025-06-05T23:20:00,Location_Intersection_1_Lane_1,60,42.6,40,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:20:00,Location_Intersection_1_Lane_2,66,47.1,44,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:20:00,Location_Intersection_2_Lane_1,73,10,61.61,FALSE,Clear,Red,FALSE,High
2025-06-05T23:20:00,Location_Intersection_2_Lane_2,95,10,81.61,FALSE,Clear,Red,FALSE,High
2025-06-05T23:20:00,Location_Intersection_3_Lane_1,52,10,46.71,FALSE,Clear,Red,FALSE,High
2025-06-05T23:20:00,Location_Intersection_3_Lane_2,69,55.38,46,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:25:00,Location_Intersection_1_Lane_1,56,42.33,37.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:25:00,Location_Intersection_1_Lane_2,94,10,80.57,FALSE,Clear,Red,FALSE,High
2025-06-05T23:25:00,Location_Intersection_2_Lane_1,98,10,73.23,FALSE,Clear,Red,FALSE,High
2025-06-05T23:25:00,Location_Intersection_2_Lane_2,86,35.58,57.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:25:00,Location_Intersection_3_Lane_1,56,39.92,37.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:25:00,Location_Intersection_3_Lane_2,58,48.78,38.67,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:30:00,Location_Intersection_1_Lane_1,56,52.5,24.03,FALSE,Clear,Green,TRUE,Low
2025-06-05T23:30:00,Location_Intersection_1_Lane_2,63,45.28,42,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:30:00,Location_Intersection_2_Lane_1,65,10,58.01,FALSE,Clear,Red,FALSE,High
2025-06-05T23:30:00,Location_Intersection_2_Lane_2,54,10,55.89,FALSE,Clear,Red,FALSE,High
2025-06-05T23:30:00,Location_Intersection_3_Lane_1,59,10,55.63,FALSE,Clear,Red,FALSE,High
2025-06-05T23:30:00,Location_Intersection_3_Lane_2,55,40.95,36.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:35:00,Location_Intersection_1_Lane_1,60,43.68,40,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:35:00,Location_Intersection_1_Lane_2,89,44.82,59.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:35:00,Location_Intersection_2_Lane_1,55,45.04,36.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:35:00,Location_Intersection_2_Lane_2,62,48.93,41.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:35:00,Location_Intersection_3_Lane_1,70,10,59.63,FALSE,Clear,Red,FALSE,High
2025-06-05T23:35:00,Location_Intersection_3_Lane_2,52,10,39.86,FALSE,Clear,Red,FALSE,High
2025-06-05T23:40:00,Location_Intersection_1_Lane_1,81,44.74,54,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:40:00,Location_Intersection_1_Lane_2,79,43.18,52.67,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:40:00,Location_Intersection_2_Lane_1,80,10,71.48,FALSE,Clear,Red,FALSE,High
2025-06-05T23:40:00,Location_Intersection_2_Lane_2,90,38.16,60,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:40:00,Location_Intersection_3_Lane_1,77,10,65.83,FALSE,Clear,Red,FALSE,High
2025-06-05T23:40:00,Location_Intersection_3_Lane_2,63,42.73,42,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:45:00,Location_Intersection_1_Lane_1,86,35.7,57.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:45:00,Location_Intersection_1_Lane_2,56,48.87,37.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:45:00,Location_Intersection_2_Lane_1,73,47.05,48.67,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:45:00,Location_Intersection_2_Lane_2,71,42.53,47.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:45:00,Location_Intersection_3_Lane_1,61,10,46.1,FALSE,Clear,Red,FALSE,High
2025-06-05T23:45:00,Location_Intersection_3_Lane_2,72,50.49,48,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:50:00,Location_Intersection_1_Lane_1,95,56.11,63.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-05T23:50:00,Location_Intersection_1_Lane_2,90,10,72.66,FALSE,Cloudy,Red,FALSE,High
2025-06-05T23:50:00,Location_Intersection_2_Lane_1,56,42.48,37.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-05T23:50:00,Location_Intersection_2_Lane_2,92,10,75.89,FALSE,Cloudy,Red,FALSE,High
2025-06-05T23:50:00,Location_Intersection_3_Lane_1,74,53.48,49.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-05T23:50:00,Location_Intersection_3_Lane_2,83,10,75.02,FALSE,Cloudy,Red,FALSE,High
2025-06-05T23:55:00,Location_Intersection_1_Lane_1,89,41.6,59.33,FALSE,Clear,Green,FALSE,Low
2025-06-05T23:55:00,Location_Intersection_1_Lane_2,75,10,58.97,FALSE,Clear,Red,FALSE,High
2025-06-05T23:55:00,Location_Intersection_2_Lane_1,90,10,77.63,FALSE,Clear,Red,FALSE,High
2025-06-05T23:55:00,Location_Intersection_2_Lane_2,85,50.89,56.67,FALSE,Clear,Yellow,FALSE,Low
2025-06-05T23:55:00,Location_Intersection_3_Lane_1,53,10,55.29,FALSE,Clear,Red,FALSE,High
2025-06-05T23:55:00,Location_Intersection_3_Lane_2,79,36.88,52.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:00:00,Location_Intersection_1_Lane_1,55,43.38,36.67,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T00:00:00,Location_Intersection_1_Lane_2,30,39.51,20,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:00:00,Location_Intersection_2_Lane_1,39,38.52,26,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:00:00,Location_Intersection_2_Lane_2,49,10,41.86,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:00:00,Location_Intersection_3_Lane_1,26,38.98,17.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:00:00,Location_Intersection_3_Lane_2,38,29.17,25.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:05:00,Location_Intersection_1_Lane_1,57,42.64,38,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:05:00,Location_Intersection_1_Lane_2,67,10,62.47,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:05:00,Location_Intersection_2_Lane_1,34,10,32.64,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:05:00,Location_Intersection_2_Lane_2,51,37.89,34,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:05:00,Location_Intersection_3_Lane_1,55,44.28,36.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:05:00,Location_Intersection_3_Lane_2,33,34.02,22,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:10:00,Location_Intersection_1_Lane_1,43,41.08,28.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:10:00,Location_Intersection_1_Lane_2,31,10,28.01,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:10:00,Location_Intersection_2_Lane_1,17,10,29.41,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:10:00,Location_Intersection_2_Lane_2,41,41.4,27.33,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T00:10:00,Location_Intersection_3_Lane_1,41,10,37.46,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:10:00,Location_Intersection_3_Lane_2,39,10,44.72,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:15:00,Location_Intersection_1_Lane_1,32,10,40.85,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:15:00,Location_Intersection_1_Lane_2,55,40.51,36.67,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T00:15:00,Location_Intersection_2_Lane_1,36,49.12,24,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:15:00,Location_Intersection_2_Lane_2,64,43.96,42.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:15:00,Location_Intersection_3_Lane_1,44,42.16,29.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:15:00,Location_Intersection_3_Lane_2,26,41.89,17.33,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T00:20:00,Location_Intersection_1_Lane_1,70,10,54.43,FALSE,Clear,Red,FALSE,High
2025-06-06T00:20:00,Location_Intersection_1_Lane_2,58,54.66,38.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:20:00,Location_Intersection_2_Lane_1,41,47.39,27.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:20:00,Location_Intersection_2_Lane_2,41,51.46,27.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:20:00,Location_Intersection_3_Lane_1,61,57.03,40.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:20:00,Location_Intersection_3_Lane_2,52,54.54,34.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:25:00,Location_Intersection_1_Lane_1,31,59.99,20.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:25:00,Location_Intersection_1_Lane_2,58,10,51.62,FALSE,Clear,Red,FALSE,High
2025-06-06T00:25:00,Location_Intersection_2_Lane_1,31,10,27,FALSE,Clear,Red,FALSE,High
2025-06-06T00:25:00,Location_Intersection_2_Lane_2,64,46.37,42.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:25:00,Location_Intersection_3_Lane_1,26,10,27.2,FALSE,Clear,Red,FALSE,High
2025-06-06T00:25:00,Location_Intersection_3_Lane_2,32,47.41,21.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:30:00,Location_Intersection_1_Lane_1,43,53.32,28.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:30:00,Location_Intersection_1_Lane_2,35,50.61,23.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:30:00,Location_Intersection_2_Lane_1,48,54.29,32,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:30:00,Location_Intersection_2_Lane_2,51,10,52.85,FALSE,Clear,Red,FALSE,High
2025-06-06T00:30:00,Location_Intersection_3_Lane_1,50,10,43.8,FALSE,Clear,Red,FALSE,High
2025-06-06T00:30:00,Location_Intersection_3_Lane_2,63,55.56,42,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:35:00,Location_Intersection_1_Lane_1,55,39.67,36.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:35:00,Location_Intersection_1_Lane_2,34,12.86,46.8,TRUE,Rainy,Green,FALSE,High
2025-06-06T00:35:00,Location_Intersection_2_Lane_1,38,10,43.81,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:35:00,Location_Intersection_2_Lane_2,21,10,22.9,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:35:00,Location_Intersection_3_Lane_1,37,10,43.92,FALSE,Rainy,Red,FALSE,High
2025-06-06T00:35:00,Location_Intersection_3_Lane_2,57,44.86,38,FALSE,Rainy,Green,FALSE,Low
2025-06-06T00:40:00,Location_Intersection_1_Lane_1,72,53.01,48,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:40:00,Location_Intersection_1_Lane_2,53,40.69,35.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:40:00,Location_Intersection_2_Lane_1,39,10,31.28,FALSE,Clear,Red,FALSE,High
2025-06-06T00:40:00,Location_Intersection_2_Lane_2,53,60.91,35.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:40:00,Location_Intersection_3_Lane_1,23,38.84,15.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T00:40:00,Location_Intersection_3_Lane_2,35,43.91,23.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T00:45:00,Location_Intersection_1_Lane_1,44,54.93,29.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:45:00,Location_Intersection_1_Lane_2,32,47.7,21.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:45:00,Location_Intersection_2_Lane_1,52,39.07,34.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:45:00,Location_Intersection_2_Lane_2,44,10,34.56,FALSE,Cloudy,Red,FALSE,High
2025-06-06T00:45:00,Location_Intersection_3_Lane_1,58,56.98,38.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:45:00,Location_Intersection_3_Lane_2,39,48.66,26,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:50:00,Location_Intersection_1_Lane_1,51,47.23,34,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:50:00,Location_Intersection_1_Lane_2,53,51.79,35.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:50:00,Location_Intersection_2_Lane_1,47,10,39.43,FALSE,Clear,Red,FALSE,High
2025-06-06T00:50:00,Location_Intersection_2_Lane_2,23,55.42,15.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:50:00,Location_Intersection_3_Lane_1,69,56.16,46,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:50:00,Location_Intersection_3_Lane_2,68,50.77,45.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T00:55:00,Location_Intersection_1_Lane_1,34,51.62,22.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:55:00,Location_Intersection_1_Lane_2,25,53.31,16.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:55:00,Location_Intersection_2_Lane_1,26,48.25,17.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:55:00,Location_Intersection_2_Lane_2,45,47.25,30,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:55:00,Location_Intersection_3_Lane_1,52,43.52,34.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T00:55:00,Location_Intersection_3_Lane_2,38,48.91,25.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:00:00,Location_Intersection_1_Lane_1,38,10,38.57,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:00:00,Location_Intersection_1_Lane_2,54,10,53.67,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:00:00,Location_Intersection_2_Lane_1,66,33.51,44,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:00:00,Location_Intersection_2_Lane_2,28,49.6,18.67,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T01:00:00,Location_Intersection_3_Lane_1,50,46.71,33.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:00:00,Location_Intersection_3_Lane_2,41,35.6,27.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:05:00,Location_Intersection_1_Lane_1,25,54.19,16.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:05:00,Location_Intersection_1_Lane_2,61,47.73,40.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:05:00,Location_Intersection_2_Lane_1,43,60.81,28.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:05:00,Location_Intersection_2_Lane_2,40,10,37.29,FALSE,Cloudy,Red,FALSE,High
2025-06-06T01:05:00,Location_Intersection_3_Lane_1,62,38.53,41.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:05:00,Location_Intersection_3_Lane_2,66,45.17,44,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:10:00,Location_Intersection_1_Lane_1,34,32.16,22.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:10:00,Location_Intersection_1_Lane_2,39,43.4,26,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:10:00,Location_Intersection_2_Lane_1,38,10,37.96,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:10:00,Location_Intersection_2_Lane_2,61,10,54.94,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:10:00,Location_Intersection_3_Lane_1,29,31.52,19.33,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T01:10:00,Location_Intersection_3_Lane_2,55,48.17,36.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:15:00,Location_Intersection_1_Lane_1,57,37.67,38,FALSE,Foggy,Green,FALSE,Low
2025-06-06T01:15:00,Location_Intersection_1_Lane_2,29,10,29.68,FALSE,Foggy,Red,FALSE,High
2025-06-06T01:15:00,Location_Intersection_2_Lane_1,62,37.56,41.33,FALSE,Foggy,Green,FALSE,Low
2025-06-06T01:15:00,Location_Intersection_2_Lane_2,20,29.22,13.33,FALSE,Foggy,Yellow,FALSE,Low
2025-06-06T01:15:00,Location_Intersection_3_Lane_1,38,27.86,25.33,FALSE,Foggy,Yellow,FALSE,Low
2025-06-06T01:15:00,Location_Intersection_3_Lane_2,37,35.81,24.67,FALSE,Foggy,Green,FALSE,Low
2025-06-06T01:20:00,Location_Intersection_1_Lane_1,68,10,61.1,FALSE,Clear,Red,FALSE,High
2025-06-06T01:20:00,Location_Intersection_1_Lane_2,21,47.14,14,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:20:00,Location_Intersection_2_Lane_1,73,10,59.29,FALSE,Clear,Red,FALSE,High
2025-06-06T01:20:00,Location_Intersection_2_Lane_2,26,55.75,17.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T01:20:00,Location_Intersection_3_Lane_1,61,10,55.47,FALSE,Clear,Red,FALSE,High
2025-06-06T01:20:00,Location_Intersection_3_Lane_2,50,46.9,33.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:25:00,Location_Intersection_1_Lane_1,46,10,44.69,FALSE,Cloudy,Red,FALSE,High
2025-06-06T01:25:00,Location_Intersection_1_Lane_2,37,42.57,24.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:25:00,Location_Intersection_2_Lane_1,53,10,49.77,FALSE,Cloudy,Red,FALSE,High
2025-06-06T01:25:00,Location_Intersection_2_Lane_2,59,10,54.12,FALSE,Cloudy,Red,FALSE,High
2025-06-06T01:25:00,Location_Intersection_3_Lane_1,63,46.99,42,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T01:25:00,Location_Intersection_3_Lane_2,55,47.78,36.67,FALSE,Cloudy,Yellow,FALSE,Low
2025-06-06T01:30:00,Location_Intersection_1_Lane_1,22,44.71,14.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:30:00,Location_Intersection_1_Lane_2,34,45.52,22.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:30:00,Location_Intersection_2_Lane_1,57,50.95,38,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:30:00,Location_Intersection_2_Lane_2,39,50.33,26,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:30:00,Location_Intersection_3_Lane_1,51,50.22,34,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:30:00,Location_Intersection_3_Lane_2,36,52.5,24,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:35:00,Location_Intersection_1_Lane_1,62,46.95,41.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:35:00,Location_Intersection_1_Lane_2,26,47.59,17.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:35:00,Location_Intersection_2_Lane_1,53,53.17,35.33,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:35:00,Location_Intersection_2_Lane_2,41,47.33,27.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T01:35:00,Location_Intersection_3_Lane_1,25,51.38,16.67,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T01:35:00,Location_Intersection_3_Lane_2,35,10,42.86,FALSE,Clear,Red,FALSE,High
2025-06-06T01:40:00,Location_Intersection_1_Lane_1,46,38.78,30.67,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:40:00,Location_Intersection_1_Lane_2,51,10,50.87,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:40:00,Location_Intersection_2_Lane_1,17,48.54,11.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:40:00,Location_Intersection_2_Lane_2,27,10,24.67,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:40:00,Location_Intersection_3_Lane_1,45,46.92,30,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:40:00,Location_Intersection_3_Lane_2,29,10,26.35,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:45:00,Location_Intersection_1_Lane_1,52,54.86,34.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:45:00,Location_Intersection_1_Lane_2,48,10,47.7,FALSE,Clear,Red,FALSE,High
2025-06-06T01:45:00,Location_Intersection_2_Lane_1,46,10,45.73,FALSE,Clear,Red,FALSE,High
2025-06-06T01:45:00,Location_Intersection_2_Lane_2,46,55.96,30.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:45:00,Location_Intersection_3_Lane_1,33,40.46,22,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T01:45:00,Location_Intersection_3_Lane_2,37,48.01,24.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:50:00,Location_Intersection_1_Lane_1,50,10,44.8,FALSE,Clear,Red,FALSE,High
2025-06-06T01:50:00,Location_Intersection_1_Lane_2,33,40.7,22,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:50:00,Location_Intersection_2_Lane_1,57,45.54,38,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:50:00,Location_Intersection_2_Lane_2,48,60.67,32,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T01:50:00,Location_Intersection_3_Lane_1,52,38.67,34.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T01:50:00,Location_Intersection_3_Lane_2,39,10,34.25,FALSE,Clear,Red,FALSE,High
2025-06-06T01:55:00,Location_Intersection_1_Lane_1,29,39.89,19.33,FALSE,Rainy,Yellow,FALSE,Low
2025-06-06T01:55:00,Location_Intersection_1_Lane_2,33,10,30.25,FALSE,Rainy,Red,FALSE,High
2025-06-06T01:55:00,Location_Intersection_2_Lane_1,40,11.28,48.6,TRUE,Rainy,Green,FALSE,High
2025-06-06T01:55:00,Location_Intersection_2_Lane_2,45,6.31,63.94,TRUE,Rainy,Red,FALSE,High
2025-06-06T01:55:00,Location_Intersection_3_Lane_1,32,46.18,21.33,FALSE,Rainy,Green,FALSE,Low
2025-06-06T01:55:00,Location_Intersection_3_Lane_2,38,10,43.08,FALSE,Rainy,Red,FALSE,High
2025-06-06T02:00:00,Location_Intersection_1_Lane_1,63,52.06,42,FALSE,Cloudy,Yellow,FALSE,Low
2025-06-06T02:00:00,Location_Intersection_1_Lane_2,41,52.59,27.33,FALSE,Cloudy,Yellow,FALSE,Low
2025-06-06T02:00:00,Location_Intersection_2_Lane_1,50,47.07,33.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T02:00:00,Location_Intersection_2_Lane_2,42,52.56,28,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T02:00:00,Location_Intersection_3_Lane_1,61,46.76,40.67,FALSE,Cloudy,Yellow,FALSE,Low
2025-06-06T02:00:00,Location_Intersection_3_Lane_2,27,58.63,18,FALSE,Cloudy,Green,FALSE,Low
2025-06-06T02:05:00,Location_Intersection_1_Lane_1,54,10,46.53,FALSE,Clear,Red,FALSE,High
2025-06-06T02:05:00,Location_Intersection_1_Lane_2,54,59.48,36,FALSE,Clear,Green,FALSE,Low
2025-06-06T02:05:00,Location_Intersection_2_Lane_1,57,10,45.62,FALSE,Clear,Red,FALSE,High
2025-06-06T02:05:00,Location_Intersection_2_Lane_2,46,56.44,30.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T02:05:00,Location_Intersection_3_Lane_1,40,54.25,26.67,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T02:05:00,Location_Intersection_3_Lane_2,41,10,35.1,FALSE,Clear,Red,FALSE,High
2025-06-06T02:10:00,Location_Intersection_1_Lane_1,69,10,62.44,FALSE,Clear,Red,FALSE,High
2025-06-06T02:10:00,Location_Intersection_1_Lane_2,55,48.54,36.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T02:10:00,Location_Intersection_2_Lane_1,40,44.93,26.67,FALSE,Clear,Green,FALSE,Low
2025-06-06T02:10:00,Location_Intersection_2_Lane_2,27,43.15,18,FALSE,Clear,Green,FALSE,Low
2025-06-06T02:10:00,Location_Intersection_3_Lane_1,20,10,32.34,FALSE,Clear,Red,FALSE,High
2025-06-06T02:10:00,Location_Intersection_3_Lane_2,55,10,51.46,FALSE,Clear,Red,FALSE,High
2025-06-06T02:15:00,Location_Intersection_1_Lane_1,48,10,43.28,FALSE,Clear,Red,FALSE,High
2025-06-06T02:15:00,Location_Intersection_1_Lane_2,41,53.86,27.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T02:15:00,Location_Intersection_2_Lane_1,56,42.1,37.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-06T02:15:00,Location_Intersection_2_Lane_2,38,52.21,25.33,FALSE,Clear,Yellow,FALSE,Low
